circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999998,-0.8947643733333334,0.10523562666666642,0.2294310400000008,51.559822199866176,30000,30000,0,2,8,30000,30000,3750,3750,3750,3750,[3750-3750-3750-3750-3750-3750-3750-3750]
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,-0.9999999999999998,-1.024,0.024000000000000243,0.35866666666666747,181.67380689596757,30000,3200,26800,2,8,30000,3200,3750,3750,400,400,[400-400-400-400-400-400-400-400]
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,-0.9999999999999998,-1.024,0.024000000000000243,0.35866666666666747,194.88948776386678,30000,3200,26800,2,8,30000,3200,1071,6429,400,400,[400-400-400-400-400-400-400-400]
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,-0.9999999999999998,-0.8932605654902596,0.10673943450974022,0.227927232156927,24.62013194197789,30000,30000,0,2,8,30000,30000,1071,6429,1071,6429,[6429-6429-6429-6429-1071-1071-1071-1071]
0_Clifford+T_002,13,ZIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,-0.9999999999999998,-0.6653333333333326,0.3346666666666672,0.6653333333333326,5.688403823878616,30000,30000,0,,,,,,,,,
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,-0.011228159999999992,0.011228159999999992,0.009961493333333215,32.999654586426914,30000,30000,0,2,8,30000,30000,3750,3750,3750,3750,[3750-3750-3750-3750-3750-3750-3750-3750]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,-0.23520000000000008,0.23520000000000008,0.2339333333333333,175.5537476958707,30000,3200,26800,2,8,30000,3200,3750,3750,400,400,[400-400-400-400-400-400-400-400]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,-0.23520000000000008,0.23520000000000008,0.2339333333333333,161.3003902300261,30000,3200,26800,2,8,30000,3200,2679,4821,400,400,[400-400-400-400-400-400-400-400]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,0.012867448226191534,0.012867448226191534,0.014134114892858311,21.331934213172644,30000,30000,0,2,8,30000,30000,2679,4821,2679,4821,[4821-4821-4821-4821-2679-2679-2679-2679]
1_Clifford+T_004,13,ZIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,-0.0012666666666667763,0.0012666666666667763,0.0012666666666667763,11.37617653189227,30000,30000,0,,,,,,,,,
2_Clifford+T_007,13,ZIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999996,-0.9653333333333339,0.034666666666665624,0.30073333333333485,34.67490090010688,30000,30000,0,2,8,30000,30000,3750,3750,3750,3750,[3750-3750-3750-3750-3750-3750-3750-3750]
2_Clifford+T_007,13,ZIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,-0.9999999999999996,-0.8992000000000001,0.10079999999999945,0.23460000000000103,192.73724102182314,30000,3200,26800,2,8,30000,3200,3750,3750,400,400,[400-400-400-400-400-400-400-400]
2_Clifford+T_007,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,-0.9999999999999996,-0.8992000000000001,0.10079999999999945,0.23460000000000103,209.16268325177953,30000,3200,26800,2,8,30000,3200,3214,4286,400,400,[400-400-400-400-400-400-400-400]
2_Clifford+T_007,13,ZIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,-0.9999999999999996,-0.9654689687354178,0.03453103126458179,0.3008689687354187,27.384757870808244,30000,30000,0,2,8,30000,30000,3214,4286,3214,4286,[3214-3214-3214-3214-4286-4286-4286-4286]
2_Clifford+T_007,13,ZIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,-0.9999999999999996,-0.6645999999999991,0.3354000000000005,0.6645999999999991,7.27120405388996,30000,30000,0,,,,,,,,,
3_Clifford+T_010,13,ZIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999989,0.9594666666666665,0.04053333333333242,0.29526666666666856,35.67472528014332,30000,30000,0,2,8,30000,30000,3750,3750,3750,3750,[3750-3750-3750-3750-3750-3750-3750-3750]
3_Clifford+T_010,13,ZIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999989,0.9664000000000001,0.03359999999999874,0.30220000000000224,206.9390035290271,30000,3200,26800,2,8,30000,3200,3750,3750,400,400,[400-400-400-400-400-400-400-400]
3_Clifford+T_010,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999989,0.9664000000000001,0.03359999999999874,0.30220000000000224,200.4882253939286,30000,3200,26800,2,8,30000,3200,1607,5893,400,400,[400-400-400-400-400-400-400-400]
3_Clifford+T_010,13,ZIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999989,0.9596131002884775,0.04038689971152143,0.29541310028847956,24.253578525036573,30000,30000,0,2,8,30000,30000,1607,5893,1607,5893,[5893-5893-5893-5893-1607-1607-1607-1607]
3_Clifford+T_010,13,ZIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999989,0.6641999999999979,0.335800000000001,0.6641999999999979,8.302336132153869,30000,30000,0,,,,,,,,,
4_Clifford+T_012,13,ZIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999992,-0.9509358933333337,0.0490641066666655,0.2854025600000012,38.785997873172164,30000,30000,0,2,8,30000,30000,3750,3750,3750,3750,[3750-3750-3750-3750-3750-3750-3750-3750]
4_Clifford+T_012,13,ZIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,-0.9999999999999992,-0.9600000000000001,0.03999999999999915,0.29446666666666754,198.61690637283027,30000,3200,26800,2,8,30000,3200,3750,3750,400,400,[400-400-400-400-400-400-400-400]
4_Clifford+T_012,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,-0.9999999999999992,-0.9600000000000001,0.03999999999999915,0.29446666666666754,184.0613813889213,30000,3200,26800,2,8,30000,3200,1607,5893,400,400,[400-400-400-400-400-400-400-400]
4_Clifford+T_012,13,ZIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,-0.9999999999999992,-0.9589393974752605,0.041060602524738754,0.29340606414192794,27.08763711201027,30000,30000,0,2,8,30000,30000,1607,5893,1607,5893,[1607-1607-1607-1607-5893-5893-5893-5893]
4_Clifford+T_012,13,ZIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,-0.9999999999999992,-0.6655333333333325,0.3344666666666667,0.6655333333333325,5.840238633099943,30000,30000,0,,,,,,,,,
5_Clifford+T_014,13,ZIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999996,-0.833117534753432,0.16688246524656758,0.16831753475343225,109.67974184593186,30000,30000,0,2,32,30000,30000,937,938,937,938,[938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
