circuit_name,circuit_qubits,observable,mode,budget,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,-0.9999999999999998,-0.7933312000000002,0.20666879999999954,0.11613120000000066,23.423566417011898,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,-0.9999999999999998,-0.8335027200000011,0.16649727999999864,0.15630272000000156,161.3701368829934,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,-0.9999999999999998,-0.8349477593644531,0.1650522406355467,0.1577477593644535,166.53746472502826,5000,5000,0,2,8,5000,5000,179,1071,179,1071,[1071-1071-1071-1071-179-179-179-179]
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,-0.9999999999999998,-0.8303470363937009,0.1696529636062989,0.1531470363937013,19.360699711018242,5000,5000,0,2,8,5000,5000,179,1071,179,1071,[1071-1071-1071-1071-179-179-179-179]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,0.0,0.05239551999999996,0.05239551999999996,0.06879551999999994,19.238945794990286,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,0.0,-0.007150079999999966,0.007150079999999966,0.009249920000000012,157.01799812499667,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,0.0,0.002576802088213688,0.002576802088213688,0.018976802088213666,158.42418405599892,5000,5000,0,2,8,5000,5000,446,804,446,804,[804-804-804-804-446-446-446-446]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,0.0,0.0003904245588202371,0.0003904245588202371,0.016790424558820214,11.997755658987444,5000,5000,0,2,8,5000,5000,446,804,446,804,[804-804-804-804-446-446-446-446]
2_Clifford+T_007,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,-0.9999999999999996,-0.9717222400000002,0.028277759999999375,0.2877222400000008,18.716907012974843,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
2_Clifford+T_007,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,-0.9999999999999996,-0.9767705600000012,0.02322943999999838,0.2927705600000018,161.45114094298333,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
2_Clifford+T_007,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,-0.9999999999999996,-0.968675529913458,0.0313244700865416,0.28467552991345857,161.30708743497962,5000,5000,0,2,8,5000,5000,536,714,536,714,[536-536-536-536-714-714-714-714]
2_Clifford+T_007,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,-0.9999999999999996,-0.9595562105439189,0.040443789456080625,0.27555621054391954,11.873438509996049,5000,5000,0,2,8,5000,5000,536,714,536,714,[536-536-536-536-714-714-714-714]
3_Clifford+T_010,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,0.9999999999999989,0.9413811200000007,0.05861887999999815,0.27458112000000234,21.52332480100449,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
3_Clifford+T_010,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,0.9999999999999989,0.9360409600000008,0.06395903999999808,0.2692409600000024,157.68971352500375,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
3_Clifford+T_010,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,0.9999999999999989,0.96973888196492,0.030261118035078916,0.3029388819649216,162.2814628269989,5000,5000,0,2,8,5000,5000,268,982,268,982,[982-982-982-982-268-268-268-268]
3_Clifford+T_010,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,0.9999999999999989,0.9782654953339208,0.02173450466607807,0.3114654953339224,15.910481525992509,5000,5000,0,2,8,5000,5000,268,982,268,982,[982-982-982-982-268-268-268-268]
4_Clifford+T_012,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,-0.9999999999999992,-0.8591897600000005,0.14081023999999875,0.1667897600000008,21.00937859597616,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
4_Clifford+T_012,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,-0.9999999999999992,-0.8408243200000012,0.15917567999999804,0.1484243200000015,157.96940747095505,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
4_Clifford+T_012,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,-0.9999999999999992,-0.8788719336109665,0.12112806638903273,0.1864719336109668,161.55404615099542,5000,5000,0,2,8,5000,5000,268,982,268,982,[268-268-268-268-982-982-982-982]
4_Clifford+T_012,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,-0.9999999999999992,-0.8381463355321149,0.1618536644678843,0.14574633553211525,15.576767087972257,5000,5000,0,2,8,5000,5000,268,982,268,982,[268-268-268-268-982-982-982-982]
5_Clifford+T_014,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,-0.9999999999999996,-0.7329012717915216,0.2670987282084779,0.056901271791521824,56.78943029604852,5000,5000,0,2,32,5000,5000,156,157,156,157,[157-157-157-157-157-157-157-157-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156]
5_Clifford+T_014,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,-0.9999999999999996,-0.8156268713593554,0.18437312864064415,0.1396268713593556,197.74884354497772,5000,5000,0,2,32,5000,5000,156,157,156,157,[157-157-157-157-157-157-157-157-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156]
5_Clifford+T_014,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,-0.9999999999999996,-0.8963638639208104,0.1036361360791892,0.22036386392081053,172.35451376001583,5000,5000,0,2,32,5000,5000,125,188,125,188,[188-188-188-188-188-188-188-188-187-187-187-187-187-187-187-187-125-125-125-125-125-125-125-125-125-125-125-125-125-125-125-125]
5_Clifford+T_014,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,-0.9999999999999996,-0.7771423370121745,0.22285766298782506,0.10114233701217468,50.03990541200619,5000,5000,0,2,32,5000,5000,125,188,125,188,[188-188-188-188-188-188-188-188-187-187-187-187-187-187-187-187-125-125-125-125-125-125-125-125-125-125-125-125-125-125-125-125]
6_Clifford+T_015,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,0.0,-0.007232000000000017,0.007232000000000017,0.024432000000000023,19.3153681900003,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
6_Clifford+T_015,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,0.0,0.06458624000000007,0.06458624000000007,0.047386240000000066,156.5372847809922,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
6_Clifford+T_015,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,0.0,-0.006051580661713833,0.006051580661713833,0.02325158066171384,158.48313130199676,5000,5000,0,2,8,5000,5000,446,804,446,804,[804-804-804-804-446-446-446-446]
6_Clifford+T_015,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,0.0,0.009654641590255033,0.009654641590255033,0.007545358409744974,12.140570448013023,5000,5000,0,2,8,5000,5000,446,804,446,804,[804-804-804-804-446-446-446-446]
7_Clifford+T_016,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,0.9999999999999996,0.9936665600000003,0.006333439999999246,0.3156665600000004,19.147549071989488,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
7_Clifford+T_016,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,0.9999999999999996,0.9966412800000005,0.003358719999999038,0.3186412800000006,158.52081553003518,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
7_Clifford+T_016,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,0.9999999999999996,0.9853351412507456,0.01466485874925394,0.3073351412507457,159.70342452800833,5000,5000,0,2,8,5000,5000,417,833,417,833,[417-417-417-417-833-833-833-833]
7_Clifford+T_016,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,0.9999999999999996,0.9955435411574702,0.0044564588425293206,0.3175435411574703,11.977677965012845,5000,5000,0,2,8,5000,5000,417,833,417,833,[417-417-417-417-833-833-833-833]
8_Clifford+T_017,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,0.0,0.03735807999999998,0.03735807999999998,0.05295807999999998,18.548211580957286,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
8_Clifford+T_017,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,0.0,0.045099519999999976,0.045099519999999976,0.06069951999999997,162.59221058298135,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
8_Clifford+T_017,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,0.0,0.011773802410993555,0.011773802410993555,0.027373802410993554,159.2085684420308,5000,5000,0,2,8,5000,5000,481,769,481,769,[769-769-769-769-481-481-481-481]
8_Clifford+T_017,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,0.0,0.006885849538645434,0.006885849538645434,0.022485849538645433,12.043590028013568,5000,5000,0,2,8,5000,5000,481,769,481,769,[769-769-769-769-481-481-481-481]
9_Clifford+T_020,13,ZIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_kyoto,0.0,-0.0004224000000000361,0.0004224000000000361,0.017622400000000035,24.81027236598311,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
9_Clifford+T_020,13,ZIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_kyoto,0.0,-0.050961919999999994,0.050961919999999994,0.06816191999999999,167.6695931699942,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
9_Clifford+T_020,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_kyoto,0.0,-0.0008304448295782559,0.0008304448295782559,0.018030444829578256,172.3942653539707,5000,5000,0,2,8,5000,5000,96,1154,96,1154,[1154-1154-1154-1154-96-96-96-96]
9_Clifford+T_020,13,ZIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_kyoto,0.0,-0.03097920277296363,0.03097920277296363,0.04817920277296363,20.865678618021775,5000,5000,0,2,8,5000,5000,96,1154,96,1154,[1154-1154-1154-1154-96-96-96-96]
