circuit_name,circuit_qubits,observable,mode,budget,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_torino,0.9999999999999998,0.9705702400000001,0.02942975999999964,0.3141702400000008,29.930115823168308,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_torino,0.9999999999999998,0.9741687466666676,0.025831253333332138,0.3177687466666683,272.37185218324885,5000,4975,25,2,8,5000,4975,625,625,600,625,[625-625-625-625-625-600-625-625]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_torino,0.9999999999999998,0.9848389935485319,0.015161006451467895,0.32843899354853257,257.33555881213397,5000,4924,76,2,8,5000,4924,588,662,550,662,[662-662-662-662-550-550-588-588]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_torino,0.9999999999999998,0.9794839385905418,0.020516061409457942,0.3230839385905425,21.47951876092702,5000,5000,0,2,8,5000,5000,588,662,588,662,[662-662-662-662-588-588-588-588]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,noisy_vanilla,5000,aer.fake_torino,0.9999999999999998,0.6563999999999993,0.34360000000000046,0.6563999999999993,29.15535183995962,5000,5000,0,,,,,,,,,
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_torino,-0.9999999999999992,-0.9204761600000004,0.07952383999999879,0.2552761600000012,26.788495478685945,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_torino,-0.9999999999999992,-0.8973132800000003,0.1026867199999989,0.2321132800000011,277.3426737380214,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_torino,-0.9999999999999992,-0.9079688442732383,0.0920311557267609,0.24276884427323908,280.20042758760974,5000,5000,0,2,8,5000,5000,469,781,469,781,[781-781-781-781-469-469-469-469]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_torino,-0.9999999999999992,-0.9024431528110318,0.0975568471889674,0.2372431528110326,19.63299410091713,5000,5000,0,2,8,5000,5000,469,781,469,781,[781-781-781-781-469-469-469-469]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,noisy_vanilla,5000,aer.fake_torino,-0.9999999999999992,-0.6651999999999992,0.3348,0.6651999999999992,21.736900547053665,5000,5000,0,,,,,,,,,
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_torino,-0.9999999999999991,-0.8728396800000008,0.12716031999999833,0.21163968000000166,31.27047416009009,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,5000,aer.fake_torino,-0.9999999999999991,-0.8775546666666687,0.12244533333333041,0.21635466666666958,265.1723013552837,5000,4550,450,2,8,5000,4550,625,625,400,625,[625-625-625-625-550-500-400-600]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,5000,aer.fake_torino,-0.9999999999999991,-0.88504984490852,0.1149501550914791,0.2238498449085209,275.8153116190806,5000,5000,0,2,8,5000,5000,167,1083,167,1083,[1083-1083-1083-1083-167-167-167-167]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,5000,aer.fake_torino,-0.9999999999999991,-0.8692918871398471,0.13070811286015205,0.20809188713984794,24.394648868590593,5000,5000,0,2,8,5000,5000,167,1083,167,1083,[1083-1083-1083-1083-167-167-167-167]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,noisy_vanilla,5000,aer.fake_torino,-0.9999999999999991,-0.6611999999999991,0.3388,0.6611999999999991,18.674151393119246,5000,5000,0,,,,,,,,,
3_Clifford+T_016,16,ZIIIIIIIIIIIIIII,cut_divided_budget,5000,aer.fake_torino,0.9999999999999996,0.8471219200000005,0.15287807999999903,0.1895219200000009,25.19736894639209,5000,5000,0,2,8,5000,5000,625,625,625,625,[625-625-625-625-625-625-625-625]
